1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.235884,1.000000,0.002966,0.068051,0.013966,0.000000,0.246059,0.148385,0.063640
0.237225,0.000000,1.000000,0.083357,0.035270,0.000000,0.243093,0.159406,0.069381
0.132984,0.000000,0.000000,1.000000,0.000000,0.000000,0.146711,0.079777,0.000000
0.221918,0.000000,0.000000,0.059063,1.000000,0.000000,0.228665,0.164243,0.082925
0.278411,0.131023,0.095601,0.232052,0.119000,1.000000,0.343539,0.271581,0.198970
0.007938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.062955,0.000000,0.000000,0.000000,0.000000,0.000000,0.108231,1.000000,0.000000
0.193087,0.000000,0.000000,0.008580,0.000000,0.000000,0.159726,0.070760,1.000000
1.000000,0.000000,0.062421,0.000000,0.000000,0.000000,0.000000,0.038964,0.000000
0.126454,1.000000,0.197582,0.000000,0.000000,0.000000,0.173700,0.208255,0.074562
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.027209,0.000000
0.236449,0.082023,0.251633,1.000000,0.097848,0.000000,0.243588,0.298107,0.127735
0.149159,0.000012,0.154938,0.000000,1.000000,0.000000,0.151019,0.199561,0.043024
0.395191,0.271174,0.423662,0.188564,0.269877,1.000000,0.369079,0.456150,0.329394
0.010275,0.000000,0.004617,0.000000,0.000000,0.000000,1.000000,0.040533,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.098720,0.000000,0.134191,0.000000,0.000000,0.000000,0.120598,0.171721,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027939,0.000000
0.122771,1.000000,0.046334,0.049278,0.001272,0.000000,0.048097,0.159418,0.074589
0.062451,0.000000,1.000000,0.024485,0.000000,0.000000,0.007740,0.140358,0.039511
0.110172,0.000000,0.000000,1.000000,0.005795,0.000000,0.028642,0.139963,0.004469
0.110941,0.000000,0.041633,0.000000,1.000000,0.000000,0.067940,0.193247,0.071739
0.278518,0.166578,0.212150,0.173917,0.136966,1.000000,0.221985,0.374112,0.221204
0.100796,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.125307,0.017785
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.088290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121508,1.000000
1.000000,0.000000,0.000000,0.061689,0.000000,0.000000,0.081914,0.139830,0.097477
0.139799,1.000000,0.069332,0.159530,0.000000,0.000000,0.205876,0.283057,0.245983
0.054630,0.000000,1.000000,0.060375,0.000000,0.000000,0.136544,0.175195,0.152107
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.062183,0.095555,0.072467
0.185066,0.022574,0.093756,0.168118,1.000000,0.000000,0.230300,0.291645,0.254571
0.272887,0.119102,0.240950,0.302902,0.121951,1.000000,0.361657,0.424852,0.415750
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.047359,0.015563
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023088,1.000000
1.000000,0.000000,0.000000,0.009578,0.000000,0.000000,0.035102,0.299331,0.163789
0.020256,1.000000,0.000000,0.045670,0.000000,0.000000,0.041372,0.291615,0.156073
0.061467,0.049918,1.000000,0.073594,0.011774,0.000000,0.091290,0.346812,0.205991
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.034231,0.256503,0.146383
0.068958,0.057409,0.000000,0.085666,1.000000,0.000000,0.098781,0.326331,0.213482
0.108635,0.093204,0.095103,0.106483,0.059640,1.000000,0.190974,0.413944,0.300396
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.250243,0.114701
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.121556,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107451,0.012003
0.099997,1.000000,0.092530,0.046561,0.028490,0.000000,0.101086,0.182904,0.115428
0.005616,0.000000,1.000000,0.000000,0.000000,0.000000,0.022541,0.113067,0.036884
0.028892,0.000000,0.023276,1.000000,0.000000,0.000000,0.047668,0.132915,0.045476
0.071507,0.000000,0.050055,0.040764,1.000000,0.000000,0.069168,0.177107,0.067674
0.137905,0.078289,0.092182,0.122008,0.089364,1.000000,0.120002,0.209375,0.179731
0.012898,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.090525,0.023050
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090169,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162067,0.000000
0.026544,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227141,0.000000
0.044160,0.042160,1.000000,0.000000,0.000000,0.000000,0.000000,0.225492,0.015764
0.073206,0.069356,0.051739,1.000000,0.000000,0.000000,0.000000,0.249259,0.048239
0.156950,0.062327,0.126776,0.057623,1.000000,0.000000,0.085219,0.320868,0.091875
0.367269,0.277652,0.303844,0.264240,0.116431,1.000000,0.260436,0.520629,0.281079
0.078861,0.041759,0.029422,0.005655,0.000000,0.000000,1.000000,0.268900,0.020642
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.075633,0.015838,0.000000,0.000000,0.000000,0.000000,0.000000,0.232421,1.000000
1.000000,0.000000,0.000000,0.098649,0.000000,0.000000,0.077627,0.148636,0.055343
0.045704,1.000000,0.000000,0.167046,0.000000,0.000000,0.140745,0.185633,0.113183
0.022721,0.020826,1.000000,0.103956,0.000000,0.000000,0.122343,0.148664,0.086772
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.013308,0.000000
0.150594,0.115447,0.108608,0.240535,1.000000,0.000000,0.244756,0.271257,0.191951
0.261662,0.209819,0.122705,0.293970,0.089074,1.000000,0.353114,0.397010,0.287183
0.000000,0.000000,0.000000,0.017594,0.000000,0.000000,1.000000,0.078139,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.053863,0.000000,0.000000,0.038120,0.075878,1.000000
1.000000,0.032594,0.000000,0.035568,0.000000,0.000000,0.000000,0.220483,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187889,0.000000
0.109857,0.133743,1.000000,0.131438,0.000000,0.000000,0.067219,0.316354,0.039161
0.000000,0.019719,0.000000,1.000000,0.000000,0.000000,0.000000,0.188343,0.000000
0.114051,0.158599,0.030135,0.110908,1.000000,0.000000,0.102633,0.341209,0.064016
0.136808,0.134300,0.018244,0.139124,0.019510,1.000000,0.091441,0.351313,0.074819
0.023372,0.061245,0.000000,0.044255,0.000000,0.000000,1.000000,0.238576,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.061989,0.094582,0.000000,0.102835,0.000000,0.000000,0.033338,0.257230,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.117234,1.000000,0.000000,0.000000,0.011514,0.000000,0.101407,0.108486,0.097575
0.120241,0.037835,1.000000,0.000000,0.025958,0.000000,0.099135,0.125479,0.105860
0.149251,0.019183,0.027433,1.000000,0.068075,0.000000,0.133424,0.147633,0.150707
0.091734,0.000000,0.000000,0.000000,1.000000,0.000000,0.070628,0.088265,0.049382
0.149998,0.029516,0.009613,0.015431,0.038999,1.000000,0.160292,0.121985,0.111772
0.012399,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.003651,0.000000
0.006897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.033646,0.000000,0.000000,0.000000,0.000000,0.000000,0.012540,0.010912,1.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058364,0.126411,0.063206
0.099166,1.000000,0.014583,0.058512,0.000000,0.000000,0.160080,0.202884,0.144958
0.112556,0.000000,1.000000,0.050087,0.013176,0.000000,0.151655,0.177744,0.165204
0.031947,0.000000,0.000000,1.000000,0.000000,0.000000,0.078874,0.144372,0.095153
0.124622,0.076121,0.000000,0.125926,1.000000,0.000000,0.194243,0.231768,0.219228
0.239623,0.169892,0.121006,0.177853,0.140081,1.000000,0.324401,0.347760,0.334521
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.048083,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034386,0.049219,1.000000
1.000000,0.000000,0.000000,0.168794,0.000000,0.000000,0.000000,0.000000,0.000000
0.177606,1.000000,0.000000,0.333992,0.086498,0.000000,0.216468,0.092857,0.000000
0.303368,0.096213,1.000000,0.409543,0.103193,0.147388,0.286286,0.098580,0.026529
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.160429,0.000000,0.000000,0.277860,1.000000,0.000000,0.225686,0.061269,0.000000
0.158710,0.025611,0.000000,0.306842,0.014429,1.000000,0.194144,0.027876,0.000000
0.011803,0.000000,0.000000,0.185876,0.000000,0.000000,1.000000,0.000000,0.000000
0.169364,0.000000,0.000000,0.273507,0.000000,0.000000,0.185533,1.000000,0.000000
0.268133,0.041712,0.000000,0.442206,0.007252,0.095437,0.298288,0.111177,1.000000
1.000000,0.031352,0.000000,0.000000,0.000000,0.000000,0.282079,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.275271,0.000000,0.000000
0.385126,0.419907,1.000000,0.393256,0.000000,0.102344,0.653220,0.070602,0.006145
0.021694,0.042488,0.000000,1.000000,0.000000,0.000000,0.245978,0.000000,0.000000
0.434422,0.375881,0.118528,0.409301,1.000000,0.188998,0.699087,0.180423,0.130650
0.224470,0.180613,0.000000,0.166097,0.000000,1.000000,0.451303,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.238617,0.282104,0.000000,0.236188,0.000000,0.030863,0.487445,1.000000,0.000000
0.326466,0.344530,0.000000,0.310051,0.000000,0.078605,0.570015,0.073863,1.000000
1.000000,0.026517,0.000000,0.146479,0.000000,0.000000,0.158037,0.000000,0.000000
0.000000,1.000000,0.000000,0.104126,0.000000,0.015385,0.112255,0.000000,0.000000
0.097413,0.109944,1.000000,0.200084,0.000000,0.162008,0.194227,0.062311,0.058479
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.008129,0.000000,0.000000
0.185427,0.158568,0.021512,0.212190,1.000000,0.032809,0.365458,0.113646,0.127228
0.000057,0.000000,0.000000,0.211187,0.000000,1.000000,0.116135,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.033251,0.037075,0.000000,0.179730,0.000000,0.035045,0.177302,1.000000,0.069525
0.010962,0.042758,0.000000,0.190693,0.000000,0.007478,0.141027,0.000000,1.000000
1.000000,0.000000,0.000000,0.042060,0.000000,0.000000,0.000000,0.000000,0.000000
0.363698,1.000000,0.000000,0.391772,0.000000,0.127201,0.123885,0.076848,0.146305
0.359563,0.083483,1.000000,0.426167,0.000000,0.100373,0.166987,0.121800,0.156156
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
